FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,AGG_METHOD,AGG_METHOD_LABEL,DATABASE_ID,DATABASE_ID_LABEL,UNIT_MULT,UNIT_MULT_LABEL,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL,2020,2024
A,Annual,SMR,San Marino,ITU_GCI_TECH_CHLD_PROT,Child Online Protection - TS4 (ITU GCI),0_TO_1,0-1 scale,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,A,Normal value,PU,Public,0.0,
A,Annual,SMR,San Marino,ITU_GCI_TECH_NAT_CCC,National CERT/CIRT/ CSIRT - TS1 (ITU GCI),0_TO_1,0-1 scale,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,A,Normal value,PU,Public,0.0,0.0
A,Annual,SMR,San Marino,ITU_GCI_TECH_NTNL_FRMW,National framework for implementation of cybersecurity standards - TS3 (ITU GCI),0_TO_1,0-1 scale,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,A,Normal value,PU,Public,0.0,0.0
A,Annual,SMR,San Marino,ITU_GCI_TECH_SCORE,Technical Score - TS (ITU GCI),0_TO_20,0-20 scale,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,A,Normal value,PU,Public,0.0,0.0
A,Annual,SMR,San Marino,ITU_GCI_TECH_SECT_CCC,Sectorial CERT/CIRT/ CSIRT - TS2 (ITU GCI),0_TO_1,0-1 scale,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,A,Normal value,PU,Public,0.0,0.0
A,Annual,SOM,Somalia,ITU_GCI_CDS_CYB_PROF_TRAIN,Training for Cybersecurity Professionals - CDS2 (ITU GCI),0_TO_1,0-1 scale,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,A,Normal value,PU,Public,0.0,0.1914516129032258
A,Annual,SOM,Somalia,ITU_GCI_CDS_GOV_ACAD,Educational programs or academic curricula in cybersecurity - CDS3 (ITU GCI),0_TO_1,0-1 scale,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,A,Normal value,PU,Public,0.0,0.2508064516129032
A,Annual,SOM,Somalia,ITU_GCI_CDS_GOV_MCNSM,Government Incentive Mechanisms - CDS6 (ITU GCI),0_TO_1,0-1 scale,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,A,Normal value,PU,Public,0.0,0.0
A,Annual,SOM,Somalia,ITU_GCI_CDS_NAT_CYB_IND,National cybersecurity industry - CDS5 (ITU GCI),0_TO_1,0-1 scale,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,A,Normal value,PU,Public,0.0,0.4909677419354838
A,Annual,SOM,Somalia,ITU_GCI_CDS_PUB_CYB_AWE,Public cybersecurity awareness campaigns - CDS1 (ITU GCI),0_TO_1,0-1 scale,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,A,Normal value,PU,Public,0.3659632034632035,0.2796774193548388
A,Annual,SOM,Somalia,ITU_GCI_CDS_RND_PROG,Research and development programs on cybersecurity -CDS4 (ITU GCI),0_TO_1,0-1 scale,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,A,Normal value,PU,Public,0.0,0.0
A,Annual,SOM,Somalia,ITU_GCI_CDS_SCORE,Capacity Development Score - CDS (ITU GCI),0_TO_20,0-20 scale,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,A,Normal value,PU,Public,1.51534114334439,4.288091571279918
A,Annual,SOM,Somalia,ITU_GCI_COOP_BLTRL_AGR,Bilateral agreements on cybersecurity cooperation with other countries - CS1 (ITU GCI),0_TO_1,0-1 scale,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,A,Normal value,PU,Public,0.5,0.4495833333333333
A,Annual,SOM,Somalia,ITU_GCI_COOP_CYB_MULT_AGR,Cybersecurity multilateral agreements -CS3 (ITU GCI),0_TO_1,0-1 scale,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,A,Normal value,PU,Public,0.0,1.0
A,Annual,SOM,Somalia,ITU_GCI_COOP_GOV_INT_PART,Government participation in international mechanisms related to cybersecurity activities -CS2 (ITU GCI),0_TO_1,0-1 scale,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,A,Normal value,PU,Public,1.0,1.0
A,Annual,SOM,Somalia,ITU_GCI_COOP_INTER_AGNCY,Inter-agency - CS5 (ITU GCI),0_TO_1,0-1 scale,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,A,Normal value,PU,Public,0.0,0.0
A,Annual,SOM,Somalia,ITU_GCI_COOP_PPPS,Partnerships with the private sector - CS4 (ITU GCI),0_TO_1,0-1 scale,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,A,Normal value,PU,Public,0.0,0.4028571428571428
A,Annual,SOM,Somalia,ITU_GCI_COOP_SCORE,Cooperative Score - CS (ITU GCI),0_TO_20,0-20 scale,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,A,Normal value,PU,Public,6.314814814814815,11.17351373083796
A,Annual,SOM,Somalia,ITU_GCI_GCI_OVRL_SCRE,Global Cybersecurity Index - Overall Score (ITU GCI),0_TO_100,0-100 scale,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,A,Normal value,PU,Public,17.253386699898535,37.38598426777786
A,Annual,SOM,Somalia,ITU_GCI_LEGL_CBRCR_REG,Cybercrime Regulation - LS2 (ITU GCI),0_TO_1,0-1 scale,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,A,Normal value,PU,Public,0.0,0.4898571428571429
A,Annual,SOM,Somalia,ITU_GCI_LEGL_CBRCR_SUBS,Cybercrime substantive law - LS1 (ITU GCI),0_TO_1,0-1 scale,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,A,Normal value,PU,Public,0.0,0.1384395918367346
A,Annual,SOM,Somalia,ITU_GCI_LEGL_SCRE,Legal Score - LS (ITU GCI),0_TO_20,0-20 scale,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,A,Normal value,PU,Public,0.0,6.4918097772594745
A,Annual,SOM,Somalia,ITU_GCI_ORG_CYB_MET,Cybersecurity metrics - OS3 (ITU GCI),0_TO_1,0-1 scale,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,A,Normal value,PU,Public,0.0,0.3029032258064516
A,Annual,SOM,Somalia,ITU_GCI_ORG_NTNL_STR,National Cybersecurity Strategy - OS1 (ITU GCI),0_TO_1,0-1 scale,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,A,Normal value,PU,Public,0.0,0.2654838709677419
A,Annual,SOM,Somalia,ITU_GCI_ORG_RSP_AGNC,Responsible Agency - OS2 (ITU GCI),0_TO_1,0-1 scale,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,A,Normal value,PU,Public,1.0,1.0
A,Annual,SOM,Somalia,ITU_GCI_ORG_SCORE,Organizational Score - OS (ITU GCI),0_TO_20,0-20 scale,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,A,Normal value,PU,Public,6.172413793103448,10.644630593132153
A,Annual,SOM,Somalia,ITU_GCI_TECH_CHLD_PROT,Child Online Protection - TS4 (ITU GCI),0_TO_1,0-1 scale,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,A,Normal value,PU,Public,0.0,
A,Annual,SOM,Somalia,ITU_GCI_TECH_NAT_CCC,National CERT/CIRT/ CSIRT - TS1 (ITU GCI),0_TO_1,0-1 scale,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,A,Normal value,PU,Public,0.5351954732510288,0.5457948870392391
A,Annual,SOM,Somalia,ITU_GCI_TECH_NTNL_FRMW,National framework for implementation of cybersecurity standards - TS3 (ITU GCI),0_TO_1,0-1 scale,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,A,Normal value,PU,Public,0.0,0.0
A,Annual,SOM,Somalia,ITU_GCI_TECH_SCORE,Technical Score - TS (ITU GCI),0_TO_20,0-20 scale,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,A,Normal value,PU,Public,3.2508169486358787,4.78793859526836
A,Annual,SOM,Somalia,ITU_GCI_TECH_SECT_CCC,Sectorial CERT/CIRT/ CSIRT - TS2 (ITU GCI),0_TO_1,0-1 scale,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,A,Normal value,PU,Public,0.0,0.0
A,Annual,SRB,Serbia,ITU_GCI_CDS_CYB_PROF_TRAIN,Training for Cybersecurity Professionals - CDS2 (ITU GCI),0_TO_1,0-1 scale,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,A,Normal value,PU,Public,1.0,1.0
A,Annual,SRB,Serbia,ITU_GCI_CDS_GOV_ACAD,Educational programs or academic curricula in cybersecurity - CDS3 (ITU GCI),0_TO_1,0-1 scale,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,A,Normal value,PU,Public,1.0,1.0
A,Annual,SRB,Serbia,ITU_GCI_CDS_GOV_MCNSM,Government Incentive Mechanisms - CDS6 (ITU GCI),0_TO_1,0-1 scale,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,A,Normal value,PU,Public,0.0,0.6935483870967742
A,Annual,SRB,Serbia,ITU_GCI_CDS_NAT_CYB_IND,National cybersecurity industry - CDS5 (ITU GCI),0_TO_1,0-1 scale,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,A,Normal value,PU,Public,1.0,1.0
A,Annual,SRB,Serbia,ITU_GCI_CDS_PUB_CYB_AWE,Public cybersecurity awareness campaigns - CDS1 (ITU GCI),0_TO_1,0-1 scale,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,A,Normal value,PU,Public,0.7676406926406928,1.0
A,Annual,SRB,Serbia,ITU_GCI_CDS_RND_PROG,Research and development programs on cybersecurity -CDS4 (ITU GCI),0_TO_1,0-1 scale,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,A,Normal value,PU,Public,0.6910714285714286,1.0
A,Annual,SRB,Serbia,ITU_GCI_CDS_SCORE,Capacity Development Score - CDS (ITU GCI),0_TO_20,0-20 scale,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,A,Normal value,PU,Public,14.661856915631263,19.21785639958377
A,Annual,SRB,Serbia,ITU_GCI_COOP_BLTRL_AGR,Bilateral agreements on cybersecurity cooperation with other countries - CS1 (ITU GCI),0_TO_1,0-1 scale,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,A,Normal value,PU,Public,0.60553772070626,1.0
A,Annual,SRB,Serbia,ITU_GCI_COOP_CYB_MULT_AGR,Cybersecurity multilateral agreements -CS3 (ITU GCI),0_TO_1,0-1 scale,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,A,Normal value,PU,Public,1.0,1.0
A,Annual,SRB,Serbia,ITU_GCI_COOP_GOV_INT_PART,Government participation in international mechanisms related to cybersecurity activities -CS2 (ITU GCI),0_TO_1,0-1 scale,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,A,Normal value,PU,Public,1.0,1.0
A,Annual,SRB,Serbia,ITU_GCI_COOP_INTER_AGNCY,Inter-agency - CS5 (ITU GCI),0_TO_1,0-1 scale,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,A,Normal value,PU,Public,1.0,1.0
A,Annual,SRB,Serbia,ITU_GCI_COOP_PPPS,Partnerships with the private sector - CS4 (ITU GCI),0_TO_1,0-1 scale,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,A,Normal value,PU,Public,1.0,1.0
A,Annual,SRB,Serbia,ITU_GCI_COOP_SCORE,Cooperative Score - CS (ITU GCI),0_TO_20,0-20 scale,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,A,Normal value,PU,Public,18.378321740681294,20.0
A,Annual,SRB,Serbia,ITU_GCI_GCI_OVRL_SCRE,Global Cybersecurity Index - Overall Score (ITU GCI),0_TO_100,0-100 scale,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,A,Normal value,PU,Public,89.80310931576227,96.8152288366384
A,Annual,SRB,Serbia,ITU_GCI_LEGL_CBRCR_REG,Cybercrime Regulation - LS2 (ITU GCI),0_TO_1,0-1 scale,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,A,Normal value,PU,Public,1.0,1.0
A,Annual,SRB,Serbia,ITU_GCI_LEGL_CBRCR_SUBS,Cybercrime substantive law - LS1 (ITU GCI),0_TO_1,0-1 scale,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,A,Normal value,PU,Public,0.90176025390625,1.0
A,Annual,SRB,Serbia,ITU_GCI_LEGL_SCRE,Legal Score - LS (ITU GCI),0_TO_20,0-20 scale,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,A,Normal value,PU,Public,19.09768758586218,20.0
A,Annual,SRB,Serbia,ITU_GCI_ORG_CYB_MET,Cybersecurity metrics - OS3 (ITU GCI),0_TO_1,0-1 scale,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,A,Normal value,PU,Public,1.0,1.0
A,Annual,SRB,Serbia,ITU_GCI_ORG_NTNL_STR,National Cybersecurity Strategy - OS1 (ITU GCI),0_TO_1,0-1 scale,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,A,Normal value,PU,Public,0.8606283728162444,1.0
A,Annual,SRB,Serbia,ITU_GCI_ORG_RSP_AGNC,Responsible Agency - OS2 (ITU GCI),0_TO_1,0-1 scale,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,A,Normal value,PU,Public,1.0,1.0
A,Annual,SRB,Serbia,ITU_GCI_ORG_SCORE,Organizational Score - OS (ITU GCI),0_TO_20,0-20 scale,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,A,Normal value,PU,Public,18.67196460993869,19.21875650364204
A,Annual,SRB,Serbia,ITU_GCI_TECH_CHLD_PROT,Child Online Protection - TS4 (ITU GCI),0_TO_1,0-1 scale,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,A,Normal value,PU,Public,1.0,
A,Annual,SRB,Serbia,ITU_GCI_TECH_NAT_CCC,National CERT/CIRT/ CSIRT - TS1 (ITU GCI),0_TO_1,0-1 scale,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,A,Normal value,PU,Public,0.8342592592592594,0.8151724137931033
A,Annual,SRB,Serbia,ITU_GCI_TECH_NTNL_FRMW,National framework for implementation of cybersecurity standards - TS3 (ITU GCI),0_TO_1,0-1 scale,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,A,Normal value,PU,Public,1.0,1.0
A,Annual,SRB,Serbia,ITU_GCI_TECH_SCORE,Technical Score - TS (ITU GCI),0_TO_20,0-20 scale,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,A,Normal value,PU,Public,18.993278463648835,18.378615933412604
A,Annual,SRB,Serbia,ITU_GCI_TECH_SECT_CCC,Sectorial CERT/CIRT/ CSIRT - TS2 (ITU GCI),0_TO_1,0-1 scale,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,A,Normal value,PU,Public,1.0,1.0
A,Annual,SSD,South Sudan,ITU_GCI_CDS_CYB_PROF_TRAIN,Training for Cybersecurity Professionals - CDS2 (ITU GCI),0_TO_1,0-1 scale,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,A,Normal value,PU,Public,0.0,0.0
A,Annual,SSD,South Sudan,ITU_GCI_CDS_GOV_ACAD,Educational programs or academic curricula in cybersecurity - CDS3 (ITU GCI),0_TO_1,0-1 scale,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,A,Normal value,PU,Public,0.0,0.0
A,Annual,SSD,South Sudan,ITU_GCI_CDS_GOV_MCNSM,Government Incentive Mechanisms - CDS6 (ITU GCI),0_TO_1,0-1 scale,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,A,Normal value,PU,Public,0.0,0.0
A,Annual,SSD,South Sudan,ITU_GCI_CDS_NAT_CYB_IND,National cybersecurity industry - CDS5 (ITU GCI),0_TO_1,0-1 scale,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,A,Normal value,PU,Public,0.0,0.0
A,Annual,SSD,South Sudan,ITU_GCI_CDS_PUB_CYB_AWE,Public cybersecurity awareness campaigns - CDS1 (ITU GCI),0_TO_1,0-1 scale,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,A,Normal value,PU,Public,0.0,0.2958064516129033
A,Annual,SSD,South Sudan,ITU_GCI_CDS_RND_PROG,Research and development programs on cybersecurity -CDS4 (ITU GCI),0_TO_1,0-1 scale,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,A,Normal value,PU,Public,0.0,0.0
A,Annual,SSD,South Sudan,ITU_GCI_CDS_SCORE,Capacity Development Score - CDS (ITU GCI),0_TO_20,0-20 scale,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,A,Normal value,PU,Public,0.0,1.2656699271592096
A,Annual,SSD,South Sudan,ITU_GCI_COOP_BLTRL_AGR,Bilateral agreements on cybersecurity cooperation with other countries - CS1 (ITU GCI),0_TO_1,0-1 scale,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,A,Normal value,PU,Public,0.0,0.4495833333333333
A,Annual,SSD,South Sudan,ITU_GCI_COOP_CYB_MULT_AGR,Cybersecurity multilateral agreements -CS3 (ITU GCI),0_TO_1,0-1 scale,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,A,Normal value,PU,Public,0.7666666666666666,1.0
A,Annual,SSD,South Sudan,ITU_GCI_COOP_GOV_INT_PART,Government participation in international mechanisms related to cybersecurity activities -CS2 (ITU GCI),0_TO_1,0-1 scale,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,A,Normal value,PU,Public,0.0,1.0
A,Annual,SSD,South Sudan,ITU_GCI_COOP_INTER_AGNCY,Inter-agency - CS5 (ITU GCI),0_TO_1,0-1 scale,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,A,Normal value,PU,Public,0.0,0.0
A,Annual,SSD,South Sudan,ITU_GCI_COOP_PPPS,Partnerships with the private sector - CS4 (ITU GCI),0_TO_1,0-1 scale,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,A,Normal value,PU,Public,0.0,0.0
A,Annual,SSD,South Sudan,ITU_GCI_COOP_SCORE,Cooperative Score - CS (ITU GCI),0_TO_20,0-20 scale,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,A,Normal value,PU,Public,3.1234567901234565,8.869351217906518
A,Annual,SSD,South Sudan,ITU_GCI_GCI_OVRL_SCRE,Global Cybersecurity Index - Overall Score (ITU GCI),0_TO_100,0-100 scale,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,A,Normal value,PU,Public,5.753726964669,34.37745797088189
A,Annual,SSD,South Sudan,ITU_GCI_LEGL_CBRCR_REG,Cybercrime Regulation - LS2 (ITU GCI),0_TO_1,0-1 scale,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,A,Normal value,PU,Public,0.0,0.3734285714285714
A,Annual,SSD,South Sudan,ITU_GCI_LEGL_CBRCR_SUBS,Cybercrime substantive law - LS1 (ITU GCI),0_TO_1,0-1 scale,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,A,Normal value,PU,Public,0.2863720703125,0.905256
A,Annual,SSD,South Sudan,ITU_GCI_LEGL_SCRE,Legal Score - LS (ITU GCI),0_TO_20,0-20 scale,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,A,Normal value,PU,Public,2.630270174545544,12.470788271020409
A,Annual,SSD,South Sudan,ITU_GCI_ORG_CYB_MET,Cybersecurity metrics - OS3 (ITU GCI),0_TO_1,0-1 scale,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,A,Normal value,PU,Public,0.0,0.1924193548387097
A,Annual,SSD,South Sudan,ITU_GCI_ORG_NTNL_STR,National Cybersecurity Strategy - OS1 (ITU GCI),0_TO_1,0-1 scale,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,A,Normal value,PU,Public,0.0,0.0
A,Annual,SSD,South Sudan,ITU_GCI_ORG_RSP_AGNC,Responsible Agency - OS2 (ITU GCI),0_TO_1,0-1 scale,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,A,Normal value,PU,Public,0.0,0.5319354838709678
A,Annual,SSD,South Sudan,ITU_GCI_ORG_SCORE,Organizational Score - OS (ITU GCI),0_TO_20,0-20 scale,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,A,Normal value,PU,Public,0.0,7.213607700312174
A,Annual,SSD,South Sudan,ITU_GCI_TECH_CHLD_PROT,Child Online Protection - TS4 (ITU GCI),0_TO_1,0-1 scale,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,A,Normal value,PU,Public,0.0,
A,Annual,SSD,South Sudan,ITU_GCI_TECH_NAT_CCC,National CERT/CIRT/ CSIRT - TS1 (ITU GCI),0_TO_1,0-1 scale,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,A,Normal value,PU,Public,0.0,0.5195879904875149
A,Annual,SSD,South Sudan,ITU_GCI_TECH_NTNL_FRMW,National framework for implementation of cybersecurity standards - TS3 (ITU GCI),0_TO_1,0-1 scale,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,A,Normal value,PU,Public,0.0,0.0
A,Annual,SSD,South Sudan,ITU_GCI_TECH_SCORE,Technical Score - TS (ITU GCI),0_TO_20,0-20 scale,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,A,Normal value,PU,Public,0.0,4.55804085448358
A,Annual,SSD,South Sudan,ITU_GCI_TECH_SECT_CCC,Sectorial CERT/CIRT/ CSIRT - TS2 (ITU GCI),0_TO_1,0-1 scale,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,A,Normal value,PU,Public,0.0,0.0
A,Annual,STP,Sao Tome and Principe,ITU_GCI_CDS_CYB_PROF_TRAIN,Training for Cybersecurity Professionals - CDS2 (ITU GCI),0_TO_1,0-1 scale,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,A,Normal value,PU,Public,0.0,0.0
A,Annual,STP,Sao Tome and Principe,ITU_GCI_CDS_GOV_ACAD,Educational programs or academic curricula in cybersecurity - CDS3 (ITU GCI),0_TO_1,0-1 scale,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,A,Normal value,PU,Public,0.0,0.2508064516129032
A,Annual,STP,Sao Tome and Principe,ITU_GCI_CDS_GOV_MCNSM,Government Incentive Mechanisms - CDS6 (ITU GCI),0_TO_1,0-1 scale,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,A,Normal value,PU,Public,0.0,0.0
A,Annual,STP,Sao Tome and Principe,ITU_GCI_CDS_NAT_CYB_IND,National cybersecurity industry - CDS5 (ITU GCI),0_TO_1,0-1 scale,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,A,Normal value,PU,Public,0.0,0.0
A,Annual,STP,Sao Tome and Principe,ITU_GCI_CDS_PUB_CYB_AWE,Public cybersecurity awareness campaigns - CDS1 (ITU GCI),0_TO_1,0-1 scale,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,A,Normal value,PU,Public,0.0,0.0
A,Annual,STP,Sao Tome and Principe,ITU_GCI_CDS_RND_PROG,Research and development programs on cybersecurity -CDS4 (ITU GCI),0_TO_1,0-1 scale,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,A,Normal value,PU,Public,0.0,0.0
A,Annual,STP,Sao Tome and Principe,ITU_GCI_CDS_SCORE,Capacity Development Score - CDS (ITU GCI),0_TO_20,0-20 scale,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,A,Normal value,PU,Public,0.0,0.9624495317377736
A,Annual,STP,Sao Tome and Principe,ITU_GCI_COOP_BLTRL_AGR,Bilateral agreements on cybersecurity cooperation with other countries - CS1 (ITU GCI),0_TO_1,0-1 scale,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,A,Normal value,PU,Public,0.0,0.0
A,Annual,STP,Sao Tome and Principe,ITU_GCI_COOP_CYB_MULT_AGR,Cybersecurity multilateral agreements -CS3 (ITU GCI),0_TO_1,0-1 scale,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,A,Normal value,PU,Public,0.0,1.0
A,Annual,STP,Sao Tome and Principe,ITU_GCI_COOP_GOV_INT_PART,Government participation in international mechanisms related to cybersecurity activities -CS2 (ITU GCI),0_TO_1,0-1 scale,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,A,Normal value,PU,Public,1.0,0.5162500000000001
A,Annual,STP,Sao Tome and Principe,ITU_GCI_COOP_INTER_AGNCY,Inter-agency - CS5 (ITU GCI),0_TO_1,0-1 scale,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,A,Normal value,PU,Public,0.0,0.0
A,Annual,STP,Sao Tome and Principe,ITU_GCI_COOP_PPPS,Partnerships with the private sector - CS4 (ITU GCI),0_TO_1,0-1 scale,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,A,Normal value,PU,Public,0.0,0.0
A,Annual,STP,Sao Tome and Principe,ITU_GCI_COOP_SCORE,Cooperative Score - CS (ITU GCI),0_TO_20,0-20 scale,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,A,Normal value,PU,Public,4.25925925925926,5.093604674127716
A,Annual,STP,Sao Tome and Principe,ITU_GCI_GCI_OVRL_SCRE,Global Cybersecurity Index - Overall Score (ITU GCI),0_TO_100,0-100 scale,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,A,Normal value,PU,Public,15.63854845850318,20.441552526275764
A,Annual,STP,Sao Tome and Principe,ITU_GCI_LEGL_CBRCR_REG,Cybercrime Regulation - LS2 (ITU GCI),0_TO_1,0-1 scale,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,A,Normal value,PU,Public,0.2699973060344827,0.4238571428571429
A,Annual,STP,Sao Tome and Principe,ITU_GCI_LEGL_CBRCR_SUBS,Cybercrime substantive law - LS1 (ITU GCI),0_TO_1,0-1 scale,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,A,Normal value,PU,Public,0.7640625,0.5675417142857142
A,Annual,STP,Sao Tome and Principe,ITU_GCI_LEGL_SCRE,Legal Score - LS (ITU GCI),0_TO_20,0-20 scale,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,A,Normal value,PU,Public,9.9378360851351,9.828598883265306
A,Annual,STP,Sao Tome and Principe,ITU_GCI_ORG_CYB_MET,Cybersecurity metrics - OS3 (ITU GCI),0_TO_1,0-1 scale,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,A,Normal value,PU,Public,0.0,0.0
A,Annual,STP,Sao Tome and Principe,ITU_GCI_ORG_NTNL_STR,National Cybersecurity Strategy - OS1 (ITU GCI),0_TO_1,0-1 scale,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,A,Normal value,PU,Public,0.0,0.2654838709677419
A,Annual,STP,Sao Tome and Principe,ITU_GCI_ORG_RSP_AGNC,Responsible Agency - OS2 (ITU GCI),0_TO_1,0-1 scale,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,A,Normal value,PU,Public,0.2335315101070154,0.2064516129032257
